,resultId,raceId,name,year,circuitId,driverId,constructorId,starting_position,finishing_status,train_test,ending_position
23548,23550,977,Austrian Grand Prix,2017,70,13,3,17,1,1,9
23549,23551,977,Austrian Grand Prix,2017,70,840,3,18,1,1,10
23550,23552,977,Austrian Grand Prix,2017,70,835,4,16,1,1,11
23551,23553,977,Austrian Grand Prix,2017,70,838,1,13,1,1,12
23552,23554,977,Austrian Grand Prix,2017,70,807,4,11,1,1,13
23553,23555,977,Austrian Grand Prix,2017,70,836,15,20,1,1,14
23554,23556,977,Austrian Grand Prix,2017,70,828,15,19,1,1,15
23555,23557,977,Austrian Grand Prix,2017,70,826,5,14,1,1,16
23556,23558,977,Austrian Grand Prix,2017,70,832,5,10,2,1,0
23557,23559,977,Austrian Grand Prix,2017,70,825,210,15,2,1,0
23558,23560,977,Austrian Grand Prix,2017,70,4,1,12,2,1,0
23559,23561,977,Austrian Grand Prix,2017,70,830,9,5,2,1,0
23560,23562,978,British Grand Prix,2017,9,1,131,1,1,1,1
23561,23563,978,British Grand Prix,2017,9,822,131,9,1,1,2
23562,23564,978,British Grand Prix,2017,9,8,6,2,1,1,3
23563,23565,978,British Grand Prix,2017,9,830,9,4,1,1,4
23564,23566,978,British Grand Prix,2017,9,817,9,19,1,1,5
23565,23567,978,British Grand Prix,2017,9,807,4,5,1,1,6
23566,23568,978,British Grand Prix,2017,9,20,6,3,1,1,7
23567,23569,978,British Grand Prix,2017,9,839,10,7,1,1,8
23568,23570,978,British Grand Prix,2017,9,815,10,6,1,1,9
23569,23571,978,British Grand Prix,2017,9,13,3,14,1,1,10
23570,23572,978,British Grand Prix,2017,9,838,1,8,1,1,11
23571,23573,978,British Grand Prix,2017,9,825,210,16,1,1,12
23572,23574,978,British Grand Prix,2017,9,154,210,10,1,1,13
23573,23575,978,British Grand Prix,2017,9,828,15,18,1,1,14
23574,23576,978,British Grand Prix,2017,9,826,5,12,1,1,15
23575,23577,978,British Grand Prix,2017,9,840,3,15,1,1,16
23576,23578,978,British Grand Prix,2017,9,836,15,17,1,1,17
23577,23579,978,British Grand Prix,2017,9,4,1,20,2,1,0
23578,23580,978,British Grand Prix,2017,9,832,5,13,2,1,0
23579,23581,978,British Grand Prix,2017,9,835,4,11,2,1,0
23580,23582,979,Hungarian Grand Prix,2017,11,20,6,1,1,1,1
23581,23583,979,Hungarian Grand Prix,2017,11,8,6,2,1,1,2
23582,23584,979,Hungarian Grand Prix,2017,11,822,131,3,1,1,3
23583,23585,979,Hungarian Grand Prix,2017,11,1,131,4,1,1,4
23584,23586,979,Hungarian Grand Prix,2017,11,830,9,5,1,1,5
23585,23587,979,Hungarian Grand Prix,2017,11,4,1,7,1,1,6
23586,23588,979,Hungarian Grand Prix,2017,11,832,5,9,1,1,7
23587,23589,979,Hungarian Grand Prix,2017,11,815,10,13,1,1,8
23588,23590,979,Hungarian Grand Prix,2017,11,839,10,11,1,1,9
23589,23591,979,Hungarian Grand Prix,2017,11,838,1,8,1,1,10
23590,23592,979,Hungarian Grand Prix,2017,11,826,5,16,1,1,11
23591,23593,979,Hungarian Grand Prix,2017,11,835,4,10,1,1,12
23592,23594,979,Hungarian Grand Prix,2017,11,825,210,15,1,1,13
23593,23595,979,Hungarian Grand Prix,2017,11,840,3,17,1,1,14
23594,23596,979,Hungarian Grand Prix,2017,11,836,15,18,1,1,15
23595,23597,979,Hungarian Grand Prix,2017,11,828,15,20,1,1,16
23596,23598,979,Hungarian Grand Prix,2017,11,807,4,12,2,1,17
23597,23599,979,Hungarian Grand Prix,2017,11,814,3,19,2,1,0
23598,23600,979,Hungarian Grand Prix,2017,11,154,210,14,2,1,0
23599,23601,979,Hungarian Grand Prix,2017,11,817,9,6,2,1,0
23600,23602,980,Belgian Grand Prix,2017,13,1,131,1,1,1,1
23601,23603,980,Belgian Grand Prix,2017,13,20,6,2,1,1,2
23602,23604,980,Belgian Grand Prix,2017,13,817,9,6,1,1,3
23603,23605,980,Belgian Grand Prix,2017,13,8,6,4,1,1,4
23604,23606,980,Belgian Grand Prix,2017,13,822,131,3,1,1,5
23605,23607,980,Belgian Grand Prix,2017,13,807,4,7,1,1,6
23606,23608,980,Belgian Grand Prix,2017,13,154,210,11,1,1,7
23607,23609,980,Belgian Grand Prix,2017,13,13,3,16,1,1,8
23608,23610,980,Belgian Grand Prix,2017,13,839,10,9,1,1,9
23609,23611,980,Belgian Grand Prix,2017,13,832,5,13,1,1,10
23610,23612,980,Belgian Grand Prix,2017,13,840,3,15,1,1,11
23611,23613,980,Belgian Grand Prix,2017,13,826,5,19,1,1,12
23612,23614,980,Belgian Grand Prix,2017,13,835,4,14,1,1,13
23613,23615,980,Belgian Grand Prix,2017,13,838,1,20,1,1,14
23614,23616,980,Belgian Grand Prix,2017,13,825,210,12,1,1,15
23615,23617,980,Belgian Grand Prix,2017,13,828,15,17,1,1,16
23616,23618,980,Belgian Grand Prix,2017,13,815,10,8,2,1,17
23617,23619,980,Belgian Grand Prix,2017,13,4,1,10,2,1,0
23618,23620,980,Belgian Grand Prix,2017,13,830,9,5,2,1,0
23619,23621,980,Belgian Grand Prix,2017,13,836,15,18,2,1,0
23620,23622,981,Italian Grand Prix,2017,14,1,131,1,1,1,1
23621,23623,981,Italian Grand Prix,2017,14,822,131,4,1,1,2
23622,23624,981,Italian Grand Prix,2017,14,20,6,6,1,1,3
23623,23625,981,Italian Grand Prix,2017,14,817,9,16,1,1,4
23624,23626,981,Italian Grand Prix,2017,14,8,6,5,1,1,5
23625,23627,981,Italian Grand Prix,2017,14,839,10,3,1,1,6
23626,23628,981,Italian Grand Prix,2017,14,840,3,2,1,1,7
23627,23629,981,Italian Grand Prix,2017,14,13,3,7,1,1,8
23628,23630,981,Italian Grand Prix,2017,14,815,10,10,1,1,9
23629,23631,981,Italian Grand Prix,2017,14,830,9,13,1,1,10
23630,23632,981,Italian Grand Prix,2017,14,825,210,9,1,1,11
23631,23633,981,Italian Grand Prix,2017,14,826,5,8,1,1,12
23632,23634,981,Italian Grand Prix,2017,14,807,4,14,1,1,13
23633,23635,981,Italian Grand Prix,2017,14,832,5,15,1,1,14
23634,23636,981,Italian Grand Prix,2017,14,154,210,20,1,1,15
23635,23637,981,Italian Grand Prix,2017,14,836,15,12,1,1,16
23636,23638,981,Italian Grand Prix,2017,14,4,1,19,2,1,17
23637,23639,981,Italian Grand Prix,2017,14,828,15,11,2,1,18
23638,23640,981,Italian Grand Prix,2017,14,838,1,18,2,1,0
23639,23641,981,Italian Grand Prix,2017,14,835,4,17,2,1,0
23640,23642,982,Singapore Grand Prix,2017,15,1,131,5,1,1,1
23641,23643,982,Singapore Grand Prix,2017,15,817,9,3,1,1,2
23642,23644,982,Singapore Grand Prix,2017,15,822,131,6,1,1,3
23643,23645,982,Singapore Grand Prix,2017,15,832,5,10,1,1,4
23644,23646,982,Singapore Grand Prix,2017,15,815,10,12,1,1,5
23645,23647,982,Singapore Grand Prix,2017,15,835,4,11,1,1,6
23646,23648,982,Singapore Grand Prix,2017,15,838,1,9,1,1,7
23647,23649,982,Singapore Grand Prix,2017,15,840,3,18,1,1,8
23648,23650,982,Singapore Grand Prix,2017,15,154,210,15,1,1,9
23649,23651,982,Singapore Grand Prix,2017,15,839,10,14,1,1,10
23650,23652,982,Singapore Grand Prix,2017,15,13,3,17,1,1,11
23651,23653,982,Singapore Grand Prix,2017,15,836,15,19,1,1,12
23652,23654,982,Singapore Grand Prix,2017,15,825,210,16,2,1,0
23653,23655,982,Singapore Grand Prix,2017,15,807,4,7,2,1,0
23654,23656,982,Singapore Grand Prix,2017,15,828,15,20,2,1,0
23655,23657,982,Singapore Grand Prix,2017,15,826,5,13,2,1,0
23656,23658,982,Singapore Grand Prix,2017,15,4,1,8,2,1,0
23657,23659,982,Singapore Grand Prix,2017,15,20,6,1,2,1,0
23658,23660,982,Singapore Grand Prix,2017,15,830,9,2,2,1,0
23659,23661,982,Singapore Grand Prix,2017,15,8,6,4,2,1,0
23660,23662,983,Malaysian Grand Prix,2017,2,830,9,3,1,1,1
23661,23663,983,Malaysian Grand Prix,2017,2,1,131,1,1,1,2
23662,23664,983,Malaysian Grand Prix,2017,2,817,9,4,1,1,3
23663,23665,983,Malaysian Grand Prix,2017,2,20,6,20,1,1,4
23664,23666,983,Malaysian Grand Prix,2017,2,822,131,5,1,1,5
23665,23667,983,Malaysian Grand Prix,2017,2,815,10,9,1,1,6
23666,23668,983,Malaysian Grand Prix,2017,2,838,1,7,1,1,7
23667,23669,983,Malaysian Grand Prix,2017,2,840,3,13,1,1,8
23668,23670,983,Malaysian Grand Prix,2017,2,13,3,11,1,1,9
23669,23671,983,Malaysian Grand Prix,2017,2,839,10,6,1,1,10
23670,23672,983,Malaysian Grand Prix,2017,2,4,1,10,1,1,11
23671,23673,983,Malaysian Grand Prix,2017,2,825,210,17,1,1,12
23672,23674,983,Malaysian Grand Prix,2017,2,154,210,16,1,1,13
23673,23675,983,Malaysian Grand Prix,2017,2,842,5,15,1,1,14
23674,23676,983,Malaysian Grand Prix,2017,2,835,4,12,1,1,15
23675,23677,983,Malaysian Grand Prix,2017,2,807,4,8,1,1,16
23676,23678,983,Malaysian Grand Prix,2017,2,836,15,18,1,1,17
23677,23679,983,Malaysian Grand Prix,2017,2,828,15,19,1,1,18
23678,23680,983,Malaysian Grand Prix,2017,2,832,5,14,2,1,0
23679,23681,983,Malaysian Grand Prix,2017,2,8,6,0,2,1,0
23680,23682,984,Japanese Grand Prix,2017,22,1,131,1,1,1,1
23681,23683,984,Japanese Grand Prix,2017,22,830,9,4,1,1,2
23682,23684,984,Japanese Grand Prix,2017,22,817,9,3,1,1,3
23683,23685,984,Japanese Grand Prix,2017,22,822,131,6,1,1,4
23684,23686,984,Japanese Grand Prix,2017,22,8,6,10,1,1,5
23685,23687,984,Japanese Grand Prix,2017,22,839,10,5,1,1,6
23686,23688,984,Japanese Grand Prix,2017,22,815,10,7,1,1,7
23687,23689,984,Japanese Grand Prix,2017,22,825,210,12,1,1,8
23688,23690,984,Japanese Grand Prix,2017,22,154,210,13,1,1,9
23689,23691,984,Japanese Grand Prix,2017,22,13,3,8,1,1,10
23690,23692,984,Japanese Grand Prix,2017,22,4,1,20,1,1,11
23691,23693,984,Japanese Grand Prix,2017,22,835,4,18,1,1,12
23692,23694,984,Japanese Grand Prix,2017,22,842,5,14,1,1,13
23693,23695,984,Japanese Grand Prix,2017,22,838,1,9,1,1,14
23694,23696,984,Japanese Grand Prix,2017,22,836,15,17,1,1,15
23695,23697,984,Japanese Grand Prix,2017,22,840,3,15,2,1,0
23696,23698,984,Japanese Grand Prix,2017,22,807,4,11,2,1,0
23697,23699,984,Japanese Grand Prix,2017,22,828,15,16,2,1,0
23698,23700,984,Japanese Grand Prix,2017,22,20,6,2,2,1,0
23699,23701,984,Japanese Grand Prix,2017,22,832,5,19,2,1,0
23700,23702,985,United States Grand Prix,2017,69,1,131,1,1,1,1
23701,23703,985,United States Grand Prix,2017,69,20,6,2,1,1,2
23702,23704,985,United States Grand Prix,2017,69,8,6,5,1,1,3
23703,23705,985,United States Grand Prix,2017,69,830,9,16,1,1,4
23704,23706,985,United States Grand Prix,2017,69,822,131,3,1,1,5
23705,23707,985,United States Grand Prix,2017,69,839,10,6,1,1,6
23706,23708,985,United States Grand Prix,2017,69,832,4,7,1,1,7
23707,23709,985,United States Grand Prix,2017,69,815,10,9,1,1,8
23708,23710,985,United States Grand Prix,2017,69,13,3,10,1,1,9
23709,23711,985,United States Grand Prix,2017,69,826,5,11,1,1,10
23710,23712,985,United States Grand Prix,2017,69,840,3,15,1,1,11
23711,23713,985,United States Grand Prix,2017,69,838,1,20,1,1,12
23712,23714,985,United States Grand Prix,2017,69,843,5,19,1,1,13
23713,23715,985,United States Grand Prix,2017,69,154,210,12,1,1,14
23714,23716,985,United States Grand Prix,2017,69,828,15,13,1,1,15
23715,23717,985,United States Grand Prix,2017,69,825,210,17,1,1,16
23716,23718,985,United States Grand Prix,2017,69,4,1,8,2,1,0
23717,23719,985,United States Grand Prix,2017,69,817,9,4,2,1,0
23718,23720,985,United States Grand Prix,2017,69,836,15,14,2,1,0
23719,23721,985,United States Grand Prix,2017,69,807,4,18,2,1,0
23720,23722,986,Mexican Grand Prix,2017,32,830,9,2,1,1,1
23721,23723,986,Mexican Grand Prix,2017,32,822,131,4,1,1,2
23722,23724,986,Mexican Grand Prix,2017,32,8,6,5,1,1,3
23723,23725,986,Mexican Grand Prix,2017,32,20,6,1,1,1,4
23724,23726,986,Mexican Grand Prix,2017,32,839,10,6,1,1,5
23725,23727,986,Mexican Grand Prix,2017,32,840,3,11,1,1,6
23726,23728,986,Mexican Grand Prix,2017,32,815,10,9,1,1,7
23727,23729,986,Mexican Grand Prix,2017,32,825,210,14,1,1,8
23728,23730,986,Mexican Grand Prix,2017,32,1,131,3,1,1,9
23729,23731,986,Mexican Grand Prix,2017,32,4,1,18,1,1,10
23730,23732,986,Mexican Grand Prix,2017,32,13,3,10,1,1,11
23731,23733,986,Mexican Grand Prix,2017,32,838,1,19,1,1,12
23732,23734,986,Mexican Grand Prix,2017,32,842,5,20,1,1,13
23733,23735,986,Mexican Grand Prix,2017,32,836,15,13,1,1,14
23734,23736,986,Mexican Grand Prix,2017,32,154,210,15,1,1,15
23735,23737,986,Mexican Grand Prix,2017,32,832,4,8,2,1,0
23736,23738,986,Mexican Grand Prix,2017,32,828,15,12,2,1,0
23737,23739,986,Mexican Grand Prix,2017,32,843,5,17,2,1,0
23738,23740,986,Mexican Grand Prix,2017,32,807,4,7,2,1,0
23739,23741,986,Mexican Grand Prix,2017,32,817,9,16,2,1,0
23740,23742,987,Brazilian Grand Prix,2017,18,20,6,2,1,1,1
23741,23743,987,Brazilian Grand Prix,2017,18,822,131,1,1,1,2
23742,23744,987,Brazilian Grand Prix,2017,18,8,6,3,1,1,3
23743,23745,987,Brazilian Grand Prix,2017,18,1,131,20,1,1,4
23744,23746,987,Brazilian Grand Prix,2017,18,830,9,4,1,1,5
23745,23747,987,Brazilian Grand Prix,2017,18,817,9,14,1,1,6
23746,23748,987,Brazilian Grand Prix,2017,18,13,3,9,1,1,7
23747,23749,987,Brazilian Grand Prix,2017,18,4,1,6,1,1,8
23748,23750,987,Brazilian Grand Prix,2017,18,815,10,5,1,1,9
23749,23751,987,Brazilian Grand Prix,2017,18,807,4,7,1,1,10
23750,23752,987,Brazilian Grand Prix,2017,18,832,4,8,1,1,11
23751,23753,987,Brazilian Grand Prix,2017,18,842,5,19,1,1,12
23752,23754,987,Brazilian Grand Prix,2017,18,828,15,17,1,1,13
23753,23755,987,Brazilian Grand Prix,2017,18,836,15,15,1,1,14
23754,23756,987,Brazilian Grand Prix,2017,18,154,210,11,1,1,15
23755,23757,987,Brazilian Grand Prix,2017,18,840,3,16,1,1,16
23756,23758,987,Brazilian Grand Prix,2017,18,843,5,18,2,1,0
23757,23759,987,Brazilian Grand Prix,2017,18,839,10,10,2,1,0
23758,23760,987,Brazilian Grand Prix,2017,18,838,1,12,2,1,0
23759,23761,987,Brazilian Grand Prix,2017,18,825,210,13,2,1,0
23760,23762,988,Abu Dhabi Grand Prix,2017,24,822,131,1,1,1,1
23761,23763,988,Abu Dhabi Grand Prix,2017,24,1,131,2,1,1,2
23762,23764,988,Abu Dhabi Grand Prix,2017,24,20,6,3,1,1,3
23763,23765,988,Abu Dhabi Grand Prix,2017,24,8,6,5,1,1,4
23764,23766,988,Abu Dhabi Grand Prix,2017,24,830,9,6,1,1,5
23765,23767,988,Abu Dhabi Grand Prix,2017,24,807,4,7,1,1,6
23766,23768,988,Abu Dhabi Grand Prix,2017,24,815,10,8,1,1,7
23767,23769,988,Abu Dhabi Grand Prix,2017,24,839,10,9,1,1,8
23768,23770,988,Abu Dhabi Grand Prix,2017,24,4,1,11,1,1,9
23769,23771,988,Abu Dhabi Grand Prix,2017,24,13,3,10,1,1,10
23770,23772,988,Abu Dhabi Grand Prix,2017,24,154,210,16,1,1,11
23771,23773,988,Abu Dhabi Grand Prix,2017,24,838,1,13,1,1,12
23772,23774,988,Abu Dhabi Grand Prix,2017,24,825,210,14,1,1,13
23773,23775,988,Abu Dhabi Grand Prix,2017,24,836,15,18,1,1,14
23774,23776,988,Abu Dhabi Grand Prix,2017,24,843,5,20,1,1,15
23775,23777,988,Abu Dhabi Grand Prix,2017,24,842,5,17,1,1,16
23776,23778,988,Abu Dhabi Grand Prix,2017,24,828,15,19,1,1,17
23777,23779,988,Abu Dhabi Grand Prix,2017,24,840,3,15,1,1,18
23778,23780,988,Abu Dhabi Grand Prix,2017,24,832,4,12,2,1,0
23779,23781,988,Abu Dhabi Grand Prix,2017,24,817,9,4,2,1,0
23780,23782,989,Australian Grand Prix,2018,1,20,6,3,1,1,1
23781,23783,989,Australian Grand Prix,2018,1,1,131,1,1,1,2
23782,23784,989,Australian Grand Prix,2018,1,8,6,2,1,1,3
23783,23785,989,Australian Grand Prix,2018,1,817,9,8,1,1,4
23784,23786,989,Australian Grand Prix,2018,1,4,1,10,1,1,5
23785,23787,989,Australian Grand Prix,2018,1,830,9,4,1,1,6
23786,23788,989,Australian Grand Prix,2018,1,807,4,7,1,1,7
23787,23789,989,Australian Grand Prix,2018,1,822,131,15,1,1,8
23788,23790,989,Australian Grand Prix,2018,1,838,1,11,1,1,9
23789,23791,989,Australian Grand Prix,2018,1,832,4,9,1,1,10
23790,23792,989,Australian Grand Prix,2018,1,815,10,12,1,1,11
23791,23793,989,Australian Grand Prix,2018,1,839,10,14,1,1,12
23792,23794,989,Australian Grand Prix,2018,1,844,15,18,1,1,13
23793,23795,989,Australian Grand Prix,2018,1,840,3,13,1,1,14
23794,23796,989,Australian Grand Prix,2018,1,843,5,16,1,1,15
23795,23797,989,Australian Grand Prix,2018,1,154,210,6,2,1,0
23796,23798,989,Australian Grand Prix,2018,1,825,210,5,2,1,0
23797,23799,989,Australian Grand Prix,2018,1,842,5,20,2,1,0
23798,23800,989,Australian Grand Prix,2018,1,828,15,17,2,1,0
23799,23801,989,Australian Grand Prix,2018,1,845,3,19,2,1,0
23800,23802,990,Bahrain Grand Prix,2018,3,20,6,1,1,1,1
23801,23803,990,Bahrain Grand Prix,2018,3,822,131,3,1,1,2
23802,23804,990,Bahrain Grand Prix,2018,3,1,131,9,1,1,3
23803,23805,990,Bahrain Grand Prix,2018,3,842,5,5,1,1,4
23804,23806,990,Bahrain Grand Prix,2018,3,825,210,6,1,1,5
23805,23807,990,Bahrain Grand Prix,2018,3,807,4,7,1,1,6
23806,23808,990,Bahrain Grand Prix,2018,3,4,1,13,1,1,7
23807,23809,990,Bahrain Grand Prix,2018,3,838,1,14,1,1,8
23808,23810,990,Bahrain Grand Prix,2018,3,828,15,17,1,1,9
23809,23811,990,Bahrain Grand Prix,2018,3,839,10,8,1,1,10
23810,23812,990,Bahrain Grand Prix,2018,3,832,4,10,1,1,11
23811,23813,990,Bahrain Grand Prix,2018,3,844,15,19,1,1,12
23812,23814,990,Bahrain Grand Prix,2018,3,154,210,16,1,1,13
23813,23815,990,Bahrain Grand Prix,2018,3,840,3,20,1,1,14
23814,23816,990,Bahrain Grand Prix,2018,3,845,3,18,1,1,15
23815,23817,990,Bahrain Grand Prix,2018,3,815,10,12,1,1,16
23816,23818,990,Bahrain Grand Prix,2018,3,843,5,11,1,1,17
23817,23819,990,Bahrain Grand Prix,2018,3,8,6,2,2,1,0
23818,23820,990,Bahrain Grand Prix,2018,3,830,9,15,2,1,0
23819,23821,990,Bahrain Grand Prix,2018,3,817,9,4,2,1,0
23820,23822,991,Chinese Grand Prix,2018,17,817,9,6,1,1,1
23821,23823,991,Chinese Grand Prix,2018,17,822,131,3,1,1,2
23822,23824,991,Chinese Grand Prix,2018,17,8,6,2,1,1,3
23823,23825,991,Chinese Grand Prix,2018,17,1,131,4,1,1,4
23824,23826,991,Chinese Grand Prix,2018,17,830,9,5,1,1,5
23825,23827,991,Chinese Grand Prix,2018,17,807,4,7,1,1,6
23826,23828,991,Chinese Grand Prix,2018,17,4,1,13,1,1,7
23827,23829,991,Chinese Grand Prix,2018,17,20,6,1,1,1,8
23828,23830,991,Chinese Grand Prix,2018,17,832,4,9,1,1,9
23829,23831,991,Chinese Grand Prix,2018,17,825,210,11,1,1,10
23830,23832,991,Chinese Grand Prix,2018,17,839,10,12,1,1,11
23831,23833,991,Chinese Grand Prix,2018,17,815,10,8,1,1,12
23832,23834,991,Chinese Grand Prix,2018,17,838,1,14,1,1,13
23833,23835,991,Chinese Grand Prix,2018,17,840,3,18,1,1,14
23834,23836,991,Chinese Grand Prix,2018,17,845,3,16,1,1,15
23835,23837,991,Chinese Grand Prix,2018,17,828,15,20,1,1,16
23836,23838,991,Chinese Grand Prix,2018,17,154,210,10,1,1,17
23837,23839,991,Chinese Grand Prix,2018,17,842,5,17,1,1,18
23838,23840,991,Chinese Grand Prix,2018,17,844,15,19,1,1,19
23839,23841,991,Chinese Grand Prix,2018,17,843,5,15,2,1,20
23840,23842,992,Azerbaijan Grand Prix,2018,73,1,131,2,1,1,1
23841,23843,992,Azerbaijan Grand Prix,2018,73,8,6,6,1,1,2
23842,23844,992,Azerbaijan Grand Prix,2018,73,815,10,8,1,1,3
23843,23845,992,Azerbaijan Grand Prix,2018,73,20,6,1,1,1,4
23844,23846,992,Azerbaijan Grand Prix,2018,73,832,4,9,1,1,5
23845,23847,992,Azerbaijan Grand Prix,2018,73,844,15,13,1,1,6
23846,23848,992,Azerbaijan Grand Prix,2018,73,4,1,12,1,1,7
23847,23849,992,Azerbaijan Grand Prix,2018,73,840,3,10,1,1,8
23848,23850,992,Azerbaijan Grand Prix,2018,73,838,1,16,1,1,9
23849,23851,992,Azerbaijan Grand Prix,2018,73,843,5,19,1,1,10
23850,23852,992,Azerbaijan Grand Prix,2018,73,828,15,18,1,1,11
23851,23853,992,Azerbaijan Grand Prix,2018,73,842,5,17,1,1,12
23852,23854,992,Azerbaijan Grand Prix,2018,73,825,210,15,1,1,13
23853,23855,992,Azerbaijan Grand Prix,2018,73,822,131,3,2,1,0
23854,23856,992,Azerbaijan Grand Prix,2018,73,154,210,20,2,1,0
23855,23857,992,Azerbaijan Grand Prix,2018,73,830,9,5,2,1,0
23856,23858,992,Azerbaijan Grand Prix,2018,73,817,9,4,2,1,0
23857,23859,992,Azerbaijan Grand Prix,2018,73,807,4,14,2,1,0
23858,23860,992,Azerbaijan Grand Prix,2018,73,839,10,7,2,1,0
23859,23861,992,Azerbaijan Grand Prix,2018,73,845,3,11,2,1,0
23860,23862,993,Spanish Grand Prix,2018,4,1,131,1,1,1,1
23861,23863,993,Spanish Grand Prix,2018,4,822,131,2,1,1,2
23862,23864,993,Spanish Grand Prix,2018,4,830,9,5,1,1,3
23863,23865,993,Spanish Grand Prix,2018,4,20,6,3,1,1,4
23864,23866,993,Spanish Grand Prix,2018,4,817,9,6,1,1,5
23865,23867,993,Spanish Grand Prix,2018,4,825,210,7,1,1,6
23866,23868,993,Spanish Grand Prix,2018,4,832,4,9,1,1,7
23867,23869,993,Spanish Grand Prix,2018,4,4,1,8,1,1,8
23868,23870,993,Spanish Grand Prix,2018,4,815,10,15,1,1,9
23869,23871,993,Spanish Grand Prix,2018,4,844,15,14,1,1,10
23870,23872,993,Spanish Grand Prix,2018,4,840,3,18,1,1,11
23871,23873,993,Spanish Grand Prix,2018,4,843,5,20,1,1,12
23872,23874,993,Spanish Grand Prix,2018,4,828,15,17,1,1,13
23873,23875,993,Spanish Grand Prix,2018,4,845,3,19,1,1,14
23874,23876,993,Spanish Grand Prix,2018,4,838,1,11,2,1,0
23875,23877,993,Spanish Grand Prix,2018,4,839,10,13,2,1,0
23876,23878,993,Spanish Grand Prix,2018,4,8,6,4,2,1,0
23877,23879,993,Spanish Grand Prix,2018,4,154,210,10,2,1,0
23878,23880,993,Spanish Grand Prix,2018,4,842,5,12,2,1,0
23879,23881,993,Spanish Grand Prix,2018,4,807,4,16,2,1,0
23880,23882,994,Monaco Grand Prix,2018,6,817,9,1,1,1,1
23881,23883,994,Monaco Grand Prix,2018,6,20,6,2,1,1,2
23882,23884,994,Monaco Grand Prix,2018,6,1,131,3,1,1,3
23883,23885,994,Monaco Grand Prix,2018,6,8,6,4,1,1,4
23884,23886,994,Monaco Grand Prix,2018,6,822,131,5,1,1,5
23885,23887,994,Monaco Grand Prix,2018,6,839,10,6,1,1,6
23886,23888,994,Monaco Grand Prix,2018,6,842,5,10,1,1,7
23887,23889,994,Monaco Grand Prix,2018,6,807,4,11,1,1,8
23888,23890,994,Monaco Grand Prix,2018,6,830,9,20,1,1,9
23889,23891,994,Monaco Grand Prix,2018,6,832,4,8,1,1,10
23890,23892,994,Monaco Grand Prix,2018,6,828,15,16,1,1,11
23891,23893,994,Monaco Grand Prix,2018,6,815,10,9,1,1,12
23892,23894,994,Monaco Grand Prix,2018,6,825,210,19,1,1,13
23893,23895,994,Monaco Grand Prix,2018,6,838,1,12,1,1,14
23894,23896,994,Monaco Grand Prix,2018,6,154,210,18,1,1,15
23895,23897,994,Monaco Grand Prix,2018,6,845,3,13,1,1,16
23896,23898,994,Monaco Grand Prix,2018,6,840,3,17,1,1,17
23897,23899,994,Monaco Grand Prix,2018,6,844,15,14,2,1,0
23898,23900,994,Monaco Grand Prix,2018,6,843,5,15,2,1,0
23899,23901,994,Monaco Grand Prix,2018,6,4,1,7,2,1,0
23900,23902,995,Canadian Grand Prix,2018,7,20,6,1,1,1,1
23901,23903,995,Canadian Grand Prix,2018,7,822,131,2,1,1,2
23902,23904,995,Canadian Grand Prix,2018,7,830,9,3,1,1,3
23903,23905,995,Canadian Grand Prix,2018,7,817,9,6,1,1,4
23904,23906,995,Canadian Grand Prix,2018,7,1,131,4,1,1,5
23905,23907,995,Canadian Grand Prix,2018,7,8,6,5,1,1,6
23906,23908,995,Canadian Grand Prix,2018,7,807,4,7,1,1,7
23907,23909,995,Canadian Grand Prix,2018,7,832,4,9,1,1,8
23908,23910,995,Canadian Grand Prix,2018,7,839,10,8,1,1,9
23909,23911,995,Canadian Grand Prix,2018,7,844,15,13,1,1,10
23910,23912,995,Canadian Grand Prix,2018,7,842,5,16,1,1,11
23911,23913,995,Canadian Grand Prix,2018,7,154,210,20,1,1,12
23912,23914,995,Canadian Grand Prix,2018,7,825,210,11,1,1,13
23913,23915,995,Canadian Grand Prix,2018,7,815,10,10,1,1,14
23914,23916,995,Canadian Grand Prix,2018,7,828,15,19,1,1,15
23915,23917,995,Canadian Grand Prix,2018,7,838,1,15,1,1,16
23916,23918,995,Canadian Grand Prix,2018,7,845,3,18,1,1,17
23917,23919,995,Canadian Grand Prix,2018,7,4,1,14,2,1,0
23918,23920,995,Canadian Grand Prix,2018,7,843,5,12,2,1,0
23919,23921,995,Canadian Grand Prix,2018,7,840,3,17,2,1,0
23920,23922,996,French Grand Prix,2018,34,1,131,1,1,1,1
23921,23923,996,French Grand Prix,2018,34,830,9,4,1,1,2
23922,23924,996,French Grand Prix,2018,34,8,6,6,1,1,3
23923,23925,996,French Grand Prix,2018,34,817,9,5,1,1,4
23924,23926,996,French Grand Prix,2018,34,20,6,3,1,1,5
23925,23927,996,French Grand Prix,2018,34,825,210,9,1,1,6
23926,23928,996,French Grand Prix,2018,34,822,131,2,1,1,7
23927,23929,996,French Grand Prix,2018,34,832,4,7,1,1,8
23928,23930,996,French Grand Prix,2018,34,807,4,12,1,1,9
23929,23931,996,French Grand Prix,2018,34,844,15,8,1,1,10
23930,23932,996,French Grand Prix,2018,34,154,210,10,1,1,11
23931,23933,996,French Grand Prix,2018,34,838,1,17,1,1,12
23932,23934,996,French Grand Prix,2018,34,828,15,15,1,1,13
23933,23935,996,French Grand Prix,2018,34,843,5,20,1,1,14
