,index,driverId,position,driverRef,nationality,country,homeWin
1082,8773,123,3.0,boutsen,Belgian,Hungary,No
1083,8802,102,1.0,senna,Brazilian,Belgium,No
1084,8803,117,2.0,prost,French,Belgium,No
1085,8804,122,3.0,capelli,Italian,Belgium,No
1086,8833,77,1.0,berger,Austrian,Italy,No
1087,8834,105,2.0,alboreto,Italian,Italy,Yes
1088,8835,158,3.0,cheever,American,Italy,No
1089,8864,117,1.0,prost,French,Portugal,No
1090,8865,122,2.0,capelli,Italian,Portugal,No
1091,8866,123,3.0,boutsen,Belgian,Portugal,No
1092,8895,117,1.0,prost,French,Spain,No
1093,8896,95,2.0,mansell,British,Spain,No
1094,8897,145,3.0,nannini,Italian,Spain,No
1095,8926,102,1.0,senna,Brazilian,Japan,No
1096,8927,117,2.0,prost,French,Japan,No
1097,8928,123,3.0,boutsen,Belgian,Japan,No
1098,8957,117,1.0,prost,French,Australia,No
1099,8958,102,2.0,senna,Brazilian,Australia,No
1100,8959,137,3.0,piquet,Brazilian,Australia,No
1101,8988,117,1.0,prost,French,Brazil,No
1102,8989,137,2.0,piquet,Brazilian,Brazil,Yes
1103,8990,140,3.0,johansson,Swedish,Brazil,No
1104,9011,95,1.0,mansell,British,Italy,No
1105,9012,102,2.0,senna,Brazilian,Italy,No
1106,9013,105,3.0,alboreto,Italian,Italy,Yes
1107,9038,117,1.0,prost,French,Belgium,No
1108,9039,140,2.0,johansson,Swedish,Belgium,No
1109,9040,110,3.0,cesaris,Italian,Belgium,No
1110,9064,102,1.0,senna,Brazilian,Monaco,No
1111,9065,137,2.0,piquet,Brazilian,Monaco,No
1112,9066,105,3.0,alboreto,Italian,Monaco,No
1113,9090,102,1.0,senna,Brazilian,USA,No
1114,9091,137,2.0,piquet,Brazilian,USA,No
1115,9092,117,3.0,prost,French,USA,No
1116,9116,95,1.0,mansell,British,France,No
1117,9117,137,2.0,piquet,Brazilian,France,No
1118,9118,117,3.0,prost,French,France,Yes
1119,9142,95,1.0,mansell,British,UK,Yes
1120,9143,137,2.0,piquet,Brazilian,UK,No
1121,9144,102,3.0,senna,Brazilian,UK,No
1122,9168,137,1.0,piquet,Brazilian,Germany,No
1123,9169,140,2.0,johansson,Swedish,Germany,No
1124,9170,102,3.0,senna,Brazilian,Germany,No
1125,9194,137,1.0,piquet,Brazilian,Hungary,No
1126,9195,102,2.0,senna,Brazilian,Hungary,No
1127,9196,117,3.0,prost,French,Hungary,No
1128,9220,95,1.0,mansell,British,Austria,No
1129,9221,137,2.0,piquet,Brazilian,Austria,No
1130,9222,170,3.0,fabi,Italian,Austria,No
1131,9246,137,1.0,piquet,Brazilian,Italy,No
1132,9247,102,2.0,senna,Brazilian,Italy,No
1133,9248,95,3.0,mansell,British,Italy,No
1134,9274,117,1.0,prost,French,Portugal,No
1135,9275,77,2.0,berger,Austrian,Portugal,No
1136,9276,137,3.0,piquet,Brazilian,Portugal,No
1137,9300,95,1.0,mansell,British,Spain,No
1138,9301,117,2.0,prost,French,Spain,No
1139,9302,140,3.0,johansson,Swedish,Spain,No
1140,9327,95,1.0,mansell,British,Mexico,No
1141,9328,137,2.0,piquet,Brazilian,Mexico,No
1142,9329,119,3.0,patrese,Italian,Mexico,No
1143,9353,77,1.0,berger,Austrian,Japan,No
1144,9354,102,2.0,senna,Brazilian,Japan,No
1145,9355,140,3.0,johansson,Swedish,Japan,No
1146,9380,77,1.0,berger,Austrian,Australia,No
1147,9381,105,2.0,alboreto,Italian,Australia,No
1148,9382,123,3.0,boutsen,Belgian,Australia,No
1149,9407,137,1.0,piquet,Brazilian,Brazil,Yes
1150,9408,102,2.0,senna,Brazilian,Brazil,Yes
1151,9409,172,3.0,laffite,French,Brazil,No
1152,9432,102,1.0,senna,Brazilian,Spain,No
1153,9433,95,2.0,mansell,British,Spain,No
1154,9434,117,3.0,prost,French,Spain,No
1155,9457,117,1.0,prost,French,Italy,No
1156,9458,137,2.0,piquet,Brazilian,Italy,No
1157,9459,77,3.0,berger,Austrian,Italy,No
1158,9483,117,1.0,prost,French,Monaco,No
1159,9484,177,2.0,keke_rosberg,Finnish,Monaco,No
1160,9485,102,3.0,senna,Brazilian,Monaco,No
1161,9508,95,1.0,mansell,British,Belgium,No
1162,9509,102,2.0,senna,Brazilian,Belgium,No
1163,9510,140,3.0,johansson,Swedish,Belgium,No
1164,9533,95,1.0,mansell,British,Canada,No
1165,9534,117,2.0,prost,French,Canada,No
1166,9535,137,3.0,piquet,Brazilian,Canada,No
1167,9558,102,1.0,senna,Brazilian,USA,No
1168,9559,172,2.0,laffite,French,USA,No
1169,9560,117,3.0,prost,French,USA,No
1170,9584,95,1.0,mansell,British,France,No
1171,9585,117,2.0,prost,French,France,Yes
1172,9586,137,3.0,piquet,Brazilian,France,No
1173,9610,95,1.0,mansell,British,UK,Yes
1174,9611,137,2.0,piquet,Brazilian,UK,No
1175,9612,117,3.0,prost,French,UK,No
1176,9636,137,1.0,piquet,Brazilian,Germany,No
1177,9637,102,2.0,senna,Brazilian,Germany,No
1178,9638,95,3.0,mansell,British,Germany,No
1179,9662,137,1.0,piquet,Brazilian,Hungary,No
1180,9663,102,2.0,senna,Brazilian,Hungary,No
1181,9664,95,3.0,mansell,British,Hungary,No
1182,9688,117,1.0,prost,French,Austria,No
1183,9689,105,2.0,alboreto,Italian,Austria,No
1184,9690,140,3.0,johansson,Swedish,Austria,No
1185,9714,137,1.0,piquet,Brazilian,Italy,No
1186,9715,95,2.0,mansell,British,Italy,No
1187,9716,140,3.0,johansson,Swedish,Italy,No
1188,9741,95,1.0,mansell,British,Portugal,No
1189,9742,117,2.0,prost,French,Portugal,No
1190,9743,137,3.0,piquet,Brazilian,Portugal,No
1191,9768,77,1.0,berger,Austrian,Mexico,No
1192,9769,117,2.0,prost,French,Mexico,No
1193,9770,102,3.0,senna,Brazilian,Mexico,No
1194,9793,117,1.0,prost,French,Australia,No
1195,9794,137,2.0,piquet,Brazilian,Australia,No
1196,9795,140,3.0,johansson,Swedish,Australia,No
1197,9819,117,1.0,prost,French,Brazil,No
1198,9820,105,2.0,alboreto,Italian,Brazil,No
1199,9821,173,3.0,angelis,Italian,Brazil,No
1200,9844,102,1.0,senna,Brazilian,Portugal,No
1201,9845,105,2.0,alboreto,Italian,Portugal,No
1202,9846,175,3.0,tambay,French,Portugal,No
1203,9870,173,1.0,angelis,Italian,Italy,Yes
1204,9871,123,2.0,boutsen,Belgian,Italy,No
1205,9872,175,3.0,tambay,French,Italy,No
1206,9896,117,1.0,prost,French,Monaco,No
1207,9897,105,2.0,alboreto,Italian,Monaco,No
1208,9898,173,3.0,angelis,Italian,Monaco,No
1209,9921,105,1.0,alboreto,Italian,Canada,No
1210,9922,140,2.0,johansson,Swedish,Canada,No
1211,9923,117,3.0,prost,French,Canada,No
1212,9946,177,1.0,keke_rosberg,Finnish,USA,No
1213,9947,140,2.0,johansson,Swedish,USA,No
1214,9948,105,3.0,alboreto,Italian,USA,No
1215,9971,137,1.0,piquet,Brazilian,France,No
1216,9972,177,2.0,keke_rosberg,Finnish,France,No
1217,9973,117,3.0,prost,French,France,Yes
1218,9997,117,1.0,prost,French,UK,No
1219,9998,105,2.0,alboreto,Italian,UK,No
1220,9999,172,3.0,laffite,French,UK,No
1221,10023,105,1.0,alboreto,Italian,Germany,No
1222,10024,117,2.0,prost,French,Germany,No
1223,10025,172,3.0,laffite,French,Germany,No
1224,10050,117,1.0,prost,French,Austria,No
1225,10051,102,2.0,senna,Brazilian,Austria,No
1226,10052,105,3.0,alboreto,Italian,Austria,No
1227,10077,182,1.0,lauda,Austrian,Netherlands,No
1228,10078,117,2.0,prost,French,Netherlands,No
1229,10079,102,3.0,senna,Brazilian,Netherlands,No
1230,10103,117,1.0,prost,French,Italy,No
1231,10104,137,2.0,piquet,Brazilian,Italy,No
1232,10105,102,3.0,senna,Brazilian,Italy,No
1233,10129,102,1.0,senna,Brazilian,Belgium,No
1234,10130,95,2.0,mansell,British,Belgium,No
1235,10131,117,3.0,prost,French,Belgium,No
1236,10153,95,1.0,mansell,British,UK,Yes
1237,10154,102,2.0,senna,Brazilian,UK,No
1238,10155,177,3.0,keke_rosberg,Finnish,UK,No
1239,10179,95,1.0,mansell,British,South Africa,No
1240,10180,177,2.0,keke_rosberg,Finnish,South Africa,No
1241,10181,117,3.0,prost,French,South Africa,No
1242,10200,177,1.0,keke_rosberg,Finnish,Australia,No
1243,10201,172,2.0,laffite,French,Australia,No
1244,10202,166,3.0,streiff,French,Australia,No
1245,10225,117,1.0,prost,French,Brazil,No
1246,10226,177,2.0,keke_rosberg,Finnish,Brazil,No
1247,10227,173,3.0,angelis,Italian,Brazil,No
1248,10252,182,1.0,lauda,Austrian,South Africa,No
1249,10253,117,2.0,prost,French,South Africa,No
1250,10254,118,3.0,warwick,British,South Africa,No
1251,10279,105,1.0,alboreto,Italian,Belgium,No
1252,10280,118,2.0,warwick,British,Belgium,No
1253,10281,163,3.0,arnoux,French,Belgium,No
1254,10306,117,1.0,prost,French,Italy,No
1255,10307,163,2.0,arnoux,French,Italy,No
1256,10308,173,3.0,angelis,Italian,Italy,Yes
1257,10334,182,1.0,lauda,Austrian,France,No
1258,10335,175,2.0,tambay,French,France,Yes
1259,10336,95,3.0,mansell,British,France,No
1260,10360,117,1.0,prost,French,Monaco,No
1261,10361,102,2.0,senna,Brazilian,Monaco,No
1262,10362,163,3.0,arnoux,French,Monaco,No
1263,10387,137,1.0,piquet,Brazilian,Canada,No
1264,10388,182,2.0,lauda,Austrian,Canada,No
1265,10389,117,3.0,prost,French,Canada,No
1266,10413,137,1.0,piquet,Brazilian,USA,No
1267,10414,173,2.0,angelis,Italian,USA,No
1268,10415,170,3.0,fabi,Italian,USA,No
1269,10440,177,1.0,keke_rosberg,Finnish,USA,No
1270,10441,163,2.0,arnoux,French,USA,No
1271,10442,173,3.0,angelis,Italian,USA,No
1272,10466,182,1.0,lauda,Austrian,UK,No
1273,10467,118,2.0,warwick,British,UK,Yes
1274,10468,102,3.0,senna,Brazilian,UK,No
1275,10494,117,1.0,prost,French,Germany,No
1276,10495,182,2.0,lauda,Austrian,Germany,No
1277,10496,118,3.0,warwick,British,Germany,No
1278,10521,182,1.0,lauda,Austrian,Austria,Yes
1279,10522,137,2.0,piquet,Brazilian,Austria,No
1280,10523,105,3.0,alboreto,Italian,Austria,No
1281,10548,117,1.0,prost,French,Netherlands,No
1282,10549,182,2.0,lauda,Austrian,Netherlands,No
1283,10550,95,3.0,mansell,British,Netherlands,No
1284,10575,182,1.0,lauda,Austrian,Italy,No
1285,10576,105,2.0,alboreto,Italian,Italy,Yes
1286,10577,119,3.0,patrese,Italian,Italy,Yes
1287,10602,117,1.0,prost,French,Germany,No
1288,10603,105,2.0,alboreto,Italian,Germany,No
1289,10604,137,3.0,piquet,Brazilian,Germany,No
1290,10628,117,1.0,prost,French,Portugal,No
1291,10629,182,2.0,lauda,Austrian,Portugal,No
1292,10630,102,3.0,senna,Brazilian,Portugal,No
1293,10655,137,1.0,piquet,Brazilian,Brazil,Yes
1294,10656,182,3.0,lauda,Austrian,Brazil,No
1295,10683,187,1.0,watson,British,USA,No
1296,10684,182,2.0,lauda,Austrian,USA,No
1297,10685,163,3.0,arnoux,French,USA,No
1298,10711,117,1.0,prost,French,France,Yes
1299,10712,137,2.0,piquet,Brazilian,France,No
1300,10713,158,3.0,cheever,American,France,No
1301,10740,175,1.0,tambay,French,Italy,No
1302,10741,117,2.0,prost,French,Italy,No
1303,10742,163,3.0,arnoux,French,Italy,No
1304,10768,177,1.0,keke_rosberg,Finnish,Monaco,No
1305,10769,137,2.0,piquet,Brazilian,Monaco,No
1306,10770,117,3.0,prost,French,Monaco,No
1307,10796,117,1.0,prost,French,Belgium,No
1308,10797,175,2.0,tambay,French,Belgium,No
1309,10798,158,3.0,cheever,American,Belgium,No
1310,10824,105,1.0,alboreto,Italian,USA,No
1311,10825,177,2.0,keke_rosberg,Finnish,USA,No
1312,10826,187,3.0,watson,British,USA,No
1313,10851,163,1.0,arnoux,French,Canada,No
1314,10852,158,2.0,cheever,American,Canada,No
1315,10853,175,3.0,tambay,French,Canada,No
1316,10879,117,1.0,prost,French,UK,No
1317,10880,137,2.0,piquet,Brazilian,UK,No
1318,10881,175,3.0,tambay,French,UK,No
1319,10908,163,1.0,arnoux,French,Germany,No
1320,10909,110,2.0,cesaris,Italian,Germany,No
1321,10910,119,3.0,patrese,Italian,Germany,No
1322,10937,117,1.0,prost,French,Austria,No
1323,10938,163,2.0,arnoux,French,Austria,No
1324,10939,137,3.0,piquet,Brazilian,Austria,No
1325,10966,163,1.0,arnoux,French,Netherlands,No
1326,10967,175,2.0,tambay,French,Netherlands,No
1327,10968,187,3.0,watson,British,Netherlands,No
1328,10995,137,1.0,piquet,Brazilian,Italy,No
1329,10996,163,2.0,arnoux,French,Italy,No
1330,10997,158,3.0,cheever,American,Italy,No
1331,11024,137,1.0,piquet,Brazilian,UK,No
1332,11025,117,2.0,prost,French,UK,No
1333,11026,95,3.0,mansell,British,UK,Yes
1334,11053,119,1.0,patrese,Italian,South Africa,No
1335,11054,110,2.0,cesaris,Italian,South Africa,No
1336,11055,137,3.0,piquet,Brazilian,South Africa,No
1337,11079,117,1.0,prost,French,South Africa,No
1338,11080,199,2.0,reutemann,Argentine,South Africa,No
1339,11081,163,3.0,arnoux,French,South Africa,No
1340,11110,117,1.0,prost,French,Brazil,No
1341,11111,187,2.0,watson,British,Brazil,No
1342,11112,95,3.0,mansell,British,Brazil,No
1343,11141,182,1.0,lauda,Austrian,USA,No
1344,11142,177,2.0,keke_rosberg,Finnish,USA,No
1345,11143,119,3.0,patrese,Italian,USA,No
1346,11172,202,1.0,pironi,French,Italy,No
1347,11173,203,2.0,gilles_villeneuve,Canadian,Italy,No
1348,11174,105,3.0,alboreto,Italian,Italy,Yes
1349,11186,187,1.0,watson,British,Belgium,No
1350,11187,177,2.0,keke_rosberg,Finnish,Belgium,No
1351,11188,158,3.0,cheever,American,Belgium,No
1352,11218,119,1.0,patrese,Italian,Monaco,No
1353,11219,202,2.0,pironi,French,Monaco,No
1354,11220,110,3.0,cesaris,Italian,Monaco,No
1355,11249,187,1.0,watson,British,USA,No
1356,11250,158,2.0,cheever,American,USA,Yes
1357,11251,202,3.0,pironi,French,USA,No
1358,11278,137,1.0,piquet,Brazilian,Canada,No
1359,11279,119,2.0,patrese,Italian,Canada,No
1360,11280,187,3.0,watson,British,Canada,No
1361,11307,202,1.0,pironi,French,Netherlands,No
1362,11308,137,2.0,piquet,Brazilian,Netherlands,No
1363,11309,177,3.0,keke_rosberg,Finnish,Netherlands,No
1364,11338,182,1.0,lauda,Austrian,UK,No
1365,11339,202,2.0,pironi,French,UK,No
1366,11340,175,3.0,tambay,French,UK,No
1367,11368,163,1.0,arnoux,French,France,Yes
1368,11369,117,2.0,prost,French,France,Yes
1369,11370,202,3.0,pironi,French,France,Yes
1370,11397,175,1.0,tambay,French,Germany,No
1371,11398,163,2.0,arnoux,French,Germany,No
1372,11399,177,3.0,keke_rosberg,Finnish,Germany,No
1373,11426,173,1.0,angelis,Italian,Austria,No
1374,11427,177,2.0,keke_rosberg,Finnish,Austria,No
1375,11428,172,3.0,laffite,French,Austria,No
1376,11455,177,1.0,keke_rosberg,Finnish,France,No
1377,11456,117,2.0,prost,French,France,Yes
1378,11457,182,3.0,lauda,Austrian,France,No
1379,11484,163,1.0,arnoux,French,Italy,No
1380,11485,175,2.0,tambay,French,Italy,No
1381,11486,207,3.0,mario_andretti,American,Italy,No
1382,11514,105,1.0,alboreto,Italian,USA,No
1383,11515,187,2.0,watson,British,USA,No
1384,11516,158,3.0,cheever,American,USA,Yes
1385,11544,178,1.0,jones,Australian,USA,No
1386,11545,199,2.0,reutemann,Argentine,USA,No
1387,11546,137,3.0,piquet,Brazilian,USA,No
1388,11573,199,1.0,reutemann,Argentine,Brazil,No
1389,11574,178,2.0,jones,Australian,Brazil,No
1390,11575,119,3.0,patrese,Italian,Brazil,No
1391,11603,137,1.0,piquet,Brazilian,Argentina,No
1392,11604,199,2.0,reutemann,Argentine,Argentina,Yes
1393,11605,117,3.0,prost,French,Argentina,No
1394,11632,137,1.0,piquet,Brazilian,Italy,No
1395,11633,119,2.0,patrese,Italian,Italy,Yes
1396,11634,199,3.0,reutemann,Argentine,Italy,No
1397,11664,199,1.0,reutemann,Argentine,Belgium,No
1398,11665,172,2.0,laffite,French,Belgium,No
1399,11666,95,3.0,mansell,British,Belgium,No
1400,11695,203,1.0,gilles_villeneuve,Canadian,Monaco,No
1401,11696,178,2.0,jones,Australian,Monaco,No
1402,11697,172,3.0,laffite,French,Monaco,No
1403,11726,203,1.0,gilles_villeneuve,Canadian,Spain,No
1404,11727,172,2.0,laffite,French,Spain,No
1405,11728,187,3.0,watson,British,Spain,No
1406,11756,117,1.0,prost,French,France,Yes
1407,11757,187,2.0,watson,British,France,No
1408,11758,137,3.0,piquet,Brazilian,France,No
1409,11785,187,1.0,watson,British,UK,Yes
1410,11786,199,2.0,reutemann,Argentine,UK,No
1411,11787,172,3.0,laffite,French,UK,No
1412,11815,137,1.0,piquet,Brazilian,Germany,No
1413,11816,117,2.0,prost,French,Germany,No
1414,11817,172,3.0,laffite,French,Germany,No
1415,11845,172,1.0,laffite,French,Austria,No
1416,11846,163,2.0,arnoux,French,Austria,No
1417,11847,137,3.0,piquet,Brazilian,Austria,No
1418,11873,117,1.0,prost,French,Netherlands,No
1419,11874,137,2.0,piquet,Brazilian,Netherlands,No
1420,11875,178,3.0,jones,Australian,Netherlands,No
1421,11903,117,1.0,prost,French,Italy,No
1422,11904,178,2.0,jones,Australian,Italy,No
1423,11905,199,3.0,reutemann,Argentine,Italy,No
1424,11933,172,1.0,laffite,French,Canada,No
1425,11934,187,2.0,watson,British,Canada,No
1426,11935,203,3.0,gilles_villeneuve,Canadian,Canada,Yes
1427,11963,178,1.0,jones,Australian,USA,No
1428,11964,117,2.0,prost,French,USA,No
1429,11965,152,3.0,giacomelli,Italian,USA,No
1430,11993,178,1.0,jones,Australian,Argentina,No
1431,11994,137,2.0,piquet,Brazilian,Argentina,No
1432,11995,177,3.0,keke_rosberg,Finnish,Argentina,No
1433,12021,163,1.0,arnoux,French,Brazil,No
1434,12022,173,2.0,angelis,Italian,Brazil,No
1435,12023,178,3.0,jones,Australian,Brazil,No
1436,12049,163,1.0,arnoux,French,South Africa,No
1437,12050,172,2.0,laffite,French,South Africa,No
1438,12051,202,3.0,pironi,French,South Africa,No
1439,12077,137,1.0,piquet,Brazilian,USA,No
1440,12078,119,2.0,patrese,Italian,USA,No
1441,12079,224,3.0,emerson_fittipaldi,Brazilian,USA,No
1442,12104,202,1.0,pironi,French,Belgium,No
1443,12105,178,2.0,jones,Australian,Belgium,No
1444,12106,199,3.0,reutemann,Argentine,Belgium,No
1445,12131,199,1.0,reutemann,Argentine,Monaco,No
1446,12132,172,2.0,laffite,French,Monaco,No
1447,12133,137,3.0,piquet,Brazilian,Monaco,No
1448,12158,178,1.0,jones,Australian,France,No
1449,12159,202,2.0,pironi,French,France,Yes
1450,12160,172,3.0,laffite,French,France,Yes
1451,12185,178,1.0,jones,Australian,UK,No
1452,12186,137,2.0,piquet,Brazilian,UK,No
1453,12187,199,3.0,reutemann,Argentine,UK,No
1454,12212,172,1.0,laffite,French,Germany,No
1455,12213,199,2.0,reutemann,Argentine,Germany,No
1456,12214,178,3.0,jones,Australian,Germany,No
1457,12238,219,1.0,jabouille,French,Austria,No
1458,12239,178,2.0,jones,Australian,Austria,No
1459,12240,199,3.0,reutemann,Argentine,Austria,No
1460,12264,137,1.0,piquet,Brazilian,Netherlands,No
1461,12265,163,2.0,arnoux,French,Netherlands,No
1462,12266,172,3.0,laffite,French,Netherlands,No
1463,12293,137,1.0,piquet,Brazilian,Italy,No
1464,12294,178,2.0,jones,Australian,Italy,No
1465,12295,199,3.0,reutemann,Argentine,Italy,No
1466,12321,178,1.0,jones,Australian,Canada,No
1467,12322,199,2.0,reutemann,Argentine,Canada,No
1468,12323,202,3.0,pironi,French,Canada,No
1469,12349,178,1.0,jones,Australian,USA,No
1470,12350,199,2.0,reutemann,Argentine,USA,No
1471,12351,202,3.0,pironi,French,USA,No
1472,12376,172,1.0,laffite,French,Argentina,No
1473,12377,199,2.0,reutemann,Argentine,Argentina,Yes
1474,12378,187,3.0,watson,British,Argentina,No
1475,12402,172,1.0,laffite,French,Brazil,No
1476,12403,221,2.0,depailler,French,Brazil,No
1477,12404,199,3.0,reutemann,Argentine,Brazil,No
1478,12428,203,1.0,gilles_villeneuve,Canadian,South Africa,No
1479,12429,222,2.0,scheckter,South African,South Africa,Yes
1480,12430,197,3.0,jarier,French,South Africa,No
1481,12454,203,1.0,gilles_villeneuve,Canadian,USA,No
1482,12455,222,2.0,scheckter,South African,USA,No
1483,12456,178,3.0,jones,Australian,USA,No
1484,12480,221,1.0,depailler,French,Spain,No
1485,12481,199,2.0,reutemann,Argentine,Spain,No
1486,12482,207,3.0,mario_andretti,American,Spain,No
1487,12507,222,1.0,scheckter,South African,Belgium,No
1488,12508,172,2.0,laffite,French,Belgium,No
1489,12509,202,3.0,pironi,French,Belgium,No
1490,12535,222,1.0,scheckter,South African,Monaco,No
1491,12536,223,2.0,regazzoni,Swiss,Monaco,No
1492,12537,199,3.0,reutemann,Argentine,Monaco,No
1493,12560,219,1.0,jabouille,French,France,Yes
1494,12561,203,2.0,gilles_villeneuve,Canadian,France,No
1495,12562,163,3.0,arnoux,French,France,Yes
1496,12587,223,1.0,regazzoni,Swiss,UK,No
1497,12588,163,2.0,arnoux,French,UK,No
1498,12589,197,3.0,jarier,French,UK,No
1499,12613,178,1.0,jones,Australian,Germany,No
1500,12614,223,2.0,regazzoni,Swiss,Germany,No
1501,12615,172,3.0,laffite,French,Germany,No
1502,12639,178,1.0,jones,Australian,Austria,No
1503,12640,203,2.0,gilles_villeneuve,Canadian,Austria,No
1504,12641,172,3.0,laffite,French,Austria,No
1505,12665,178,1.0,jones,Australian,Netherlands,No
1506,12666,222,2.0,scheckter,South African,Netherlands,No
1507,12667,172,3.0,laffite,French,Netherlands,No
1508,12691,222,1.0,scheckter,South African,Italy,No
1509,12692,203,2.0,gilles_villeneuve,Canadian,Italy,No
1510,12693,223,3.0,regazzoni,Swiss,Italy,No
1511,12719,178,1.0,jones,Australian,Canada,No
1512,12720,203,2.0,gilles_villeneuve,Canadian,Canada,Yes
1513,12721,223,3.0,regazzoni,Swiss,Canada,No
1514,12749,203,1.0,gilles_villeneuve,Canadian,USA,No
1515,12750,163,2.0,arnoux,French,USA,No
1516,12751,202,3.0,pironi,French,USA,No
1517,12779,207,1.0,mario_andretti,American,Argentina,No
1518,12780,182,2.0,lauda,Austrian,Argentina,No
1519,12781,221,3.0,depailler,French,Argentina,No
1520,12806,199,1.0,reutemann,Argentine,Brazil,No
1521,12807,224,2.0,emerson_fittipaldi,Brazilian,Brazil,Yes
1522,12808,182,3.0,lauda,Austrian,Brazil,No
1523,12834,238,1.0,peterson,Swedish,South Africa,No
1524,12835,221,2.0,depailler,French,South Africa,No
1525,12836,187,3.0,watson,British,South Africa,No
1526,12864,199,1.0,reutemann,Argentine,USA,No
1527,12865,207,2.0,mario_andretti,American,USA,Yes
1528,12866,221,3.0,depailler,French,USA,No
1529,12894,221,1.0,depailler,French,Monaco,No
1530,12895,182,2.0,lauda,Austrian,Monaco,No
1531,12896,222,3.0,scheckter,South African,Monaco,No
1532,12924,207,1.0,mario_andretti,American,Belgium,No
1533,12925,238,2.0,peterson,Swedish,Belgium,No
1534,12926,199,3.0,reutemann,Argentine,Belgium,No
1535,12954,207,1.0,mario_andretti,American,Spain,No
1536,12955,238,2.0,peterson,Swedish,Spain,No
1537,12956,172,3.0,laffite,French,Spain,No
1538,12983,182,1.0,lauda,Austrian,Sweden,No
1539,12984,119,2.0,patrese,Italian,Sweden,No
1540,12985,238,3.0,peterson,Swedish,Sweden,Yes
1541,13010,207,1.0,mario_andretti,American,France,No
1542,13011,238,2.0,peterson,Swedish,France,No
1543,13012,231,3.0,hunt,British,France,No
1544,13039,199,1.0,reutemann,Argentine,UK,No
1545,13040,182,2.0,lauda,Austrian,UK,No
1546,13041,187,3.0,watson,British,UK,Yes
1547,13069,207,1.0,mario_andretti,American,Germany,No
1548,13070,222,2.0,scheckter,South African,Germany,No
1549,13071,172,3.0,laffite,French,Germany,No
1550,13099,238,1.0,peterson,Swedish,Austria,No
1551,13100,221,2.0,depailler,French,Austria,No
1552,13101,203,3.0,gilles_villeneuve,Canadian,Austria,No
1553,13130,207,1.0,mario_andretti,American,Netherlands,No
1554,13131,238,2.0,peterson,Swedish,Netherlands,No
1555,13132,182,3.0,lauda,Austrian,Netherlands,No
1556,13163,182,1.0,lauda,Austrian,Italy,No
1557,13164,187,2.0,watson,British,Italy,No
1558,13165,199,3.0,reutemann,Argentine,Italy,No
1559,13195,199,1.0,reutemann,Argentine,USA,No
1560,13196,178,2.0,jones,Australian,USA,No
1561,13197,222,3.0,scheckter,South African,USA,No
1562,13222,203,1.0,gilles_villeneuve,Canadian,Canada,Yes
1563,13223,222,2.0,scheckter,South African,Canada,No
1564,13224,199,3.0,reutemann,Argentine,Canada,No
1565,13250,222,1.0,scheckter,South African,Argentina,No
1566,13251,250,2.0,pace,Brazilian,Argentina,No
1567,13252,199,3.0,reutemann,Argentine,Argentina,Yes
1568,13271,199,1.0,reutemann,Argentine,Brazil,No
1569,13272,231,2.0,hunt,British,Brazil,No
1570,13273,182,3.0,lauda,Austrian,Brazil,No
1571,13293,182,1.0,lauda,Austrian,South Africa,No
1572,13294,222,2.0,scheckter,South African,South Africa,Yes
1573,13295,221,3.0,depailler,French,South Africa,No
1574,13316,207,1.0,mario_andretti,American,USA,Yes
1575,13317,182,2.0,lauda,Austrian,USA,No
1576,13318,222,3.0,scheckter,South African,USA,No
1577,13338,207,1.0,mario_andretti,American,Spain,No
1578,13339,199,2.0,reutemann,Argentine,Spain,No
1579,13340,222,3.0,scheckter,South African,Spain,No
1580,13369,222,1.0,scheckter,South African,Monaco,No
1581,13370,182,2.0,lauda,Austrian,Monaco,No
1582,13371,199,3.0,reutemann,Argentine,Monaco,No
1583,13395,255,1.0,nilsson,Swedish,Belgium,No
1584,13396,182,2.0,lauda,Austrian,Belgium,No
1585,13397,238,3.0,peterson,Swedish,Belgium,No
1586,13426,172,1.0,laffite,French,Sweden,No
1587,13427,200,2.0,mass,German,Sweden,No
1588,13428,199,3.0,reutemann,Argentine,Sweden,No
1589,13457,207,1.0,mario_andretti,American,France,No
1590,13458,187,2.0,watson,British,France,No
1591,13459,231,3.0,hunt,British,France,No
1592,13487,231,1.0,hunt,British,UK,Yes
1593,13488,182,2.0,lauda,Austrian,UK,No
1594,13489,255,3.0,nilsson,Swedish,UK,No
1595,13523,182,1.0,lauda,Austrian,Germany,No
1596,13524,222,2.0,scheckter,South African,Germany,No
1597,13525,233,3.0,stuck,German,Germany,Yes
1598,13552,178,1.0,jones,Australian,Austria,No
1599,13553,182,2.0,lauda,Austrian,Austria,Yes
1600,13554,233,3.0,stuck,German,Austria,No
1601,13582,182,1.0,lauda,Austrian,Netherlands,No
1602,13583,172,2.0,laffite,French,Netherlands,No
1603,13584,222,3.0,scheckter,South African,Netherlands,No
1604,13616,207,1.0,mario_andretti,American,Italy,No
1605,13617,182,2.0,lauda,Austrian,Italy,No
1606,13618,178,3.0,jones,Australian,Italy,No
1607,13650,231,1.0,hunt,British,USA,No
1608,13651,207,2.0,mario_andretti,American,USA,Yes
1609,13652,222,3.0,scheckter,South African,USA,No
1610,13677,222,1.0,scheckter,South African,Canada,No
1611,13678,221,2.0,depailler,French,Canada,No
1612,13679,200,3.0,mass,German,Canada,No
